node	degree	flag
5146	19	0
5147	45	0
5144	36	0
5145	21	0
5142	28	0
5143	20	0
7016	10	0
5141	26	1
120	10	0
81887	109	0
123	3	0
124	24	0
125	24	0
126	28	0
127	22	0
128	31	0
81888	2	0
81889	2	0
28825	1	0
53826	24	0
113115	5	0
53822	6	0
1186	2	0
140947	1	0
10724	12	0
3376	31	0
85415	14	0
7225	16	0
85417	1	0
125170	9	0
1184	6	0
9169	10	0
220988	90	0
256364	4	0
1182	7	0
256369	2	0
122183	24	0
3371	9	0
10690	3	0
10693	1	0
7247	11	0
10692	1	0
7015	42	0
22834	4	0
7249	50	0
10694	33	0
54440	10	0
10345	4	0
54442	9	0
54443	2	0
80351	8	0
80350	1	0
5075	2	0
163702	5	0
6820	10	0
6821	31	0
84458	19	0
6827	12	0
6829	45	0
84451	2	0
84456	26	0
84457	1	0
10721	1	0
10544	3	0
10541	12	0
10540	29	0
10542	20	0
10549	12	0
10548	1	0
57509	3	0
338917	1	0
10979	3	0
8817	4	0
8816	2	0
8815	56	0
54623	10	0
8813	15	0
8812	25	0
112574	4	0
6671	19	0
8819	73	0
8818	11	0
8218	7	0
284338	2	0
283459	2	0
100049587	1	0
8745	5	0
8744	3	0
8743	14	0
8742	4	0
8741	12	0
8740	9	0
548596	9	0
548593	49	0
6490	3	0
4248	4	0
4249	2	0
9562	1	0
114932	38	0
9187	8	0
79654	3	0
147495	1	0
339479	1	0
79650	2	0
10748	1	0
9869	130	0
10747	7	0
5440	31	0
148103	4	0
10406	1	0
79652	1	0
932	2	0
9861	77	0
9863	20	0
283208	11	0
79886	5	0
10745	1	0
9867	14	0
11146	7	0
58504	1	0
11144	15	0
11145	3	0
11142	6	0
58500	49	0
11140	108	0
11141	2	0
151056	1	0
58509	159	0
58508	40	0
170850	5	0
1514	33	0
167555	1	0
1511	26	0
1510	7	0
1513	7	0
1512	4	0
5757	40	0
84684	1	0
140258	9	0
9182	1	0
399979	1	0
27097	34	0
55179	1	0
55178	13	0
55173	78	0
55171	2	0
55170	3	0
55177	5	0
55176	5	0
55175	1	0
55174	17	0
114798	2	0
51744	6	0
201595	6	0
10600	6	0
114790	3	0
114791	5	0
114792	7	0
114793	3	0
118788	9	0
28512	6	0
51700	7	0
51253	79	0
51702	6	0
5970	292	0
55285	18	0
286887	9	0
51706	3	0
51255	8	0
170591	1	0
3783	4	0
51258	78	0
51259	1	0
27098	1	0
64343	9	0
153769	10	0
64663	1	0
60561	44	0
339390	23	0
246778	1	0
10606	33	0
54557	8	0
148206	2	0
401251	2	0
150094	6	0
78998	1	0
78999	1	0
78994	2	0
78996	1	0
78990	16	0
140775	1	0
56157	1	0
55281	2	0
56159	48	0
54682	3	0
57282	2	0
60529	12	0
55825	1	0
55824	17	0
55827	12	0
54681	1	0
267	25	0
92856	4	0
55823	20	0
269	5	0
268	3	0
55829	5	0
6011	16	0
84100	10	0
6013	1	0
6015	79	0
6014	13	0
149233	5	0
6016	17	0
6019	2	0
6018	9	0
10605	6	0
387332	1	0
56731	1	0
10048	62	0
10049	12	0
988	216	0
221914	1	0
9267	17	0
9266	31	0
9265	8	0
57464	13	0
10736	4	0
983	290	0
10042	4	0
10043	6	0
10044	8	0
10045	8	0
984	16	0
985	2	0
84102	2	0
121536	8	0
84131	1	0
84133	2	0
59277	4	0
8394	11	0
345757	1	0
26012	3	0
26013	31	0
134359	4	0
54432	1	0
64919	9	0
134353	9	0
26019	42	0
1388	6	0
9088	6	0
9087	3	0
9086	3	0
9085	2	0
134430	3	0
9083	2	0
9082	1	0
84706	2	0
824	21	0
359845	4	0
3508	2	0
5089	27	0
22868	3	0
84688	4	0
84687	33	0
5082	7	0
5081	7	0
3503	1	0
5087	23	0
22866	19	0
116138	2	0
84680	4	0
2671	11	0
2670	67	0
2673	26	0
2672	8	0
2675	2	0
823	48	0
2677	6	0
2679	2	0
51465	15	0
822	2	0
2928	1	0
80131	2	0
2921	2	0
2920	8	0
2923	56	0
2922	4	0
2925	1	0
2926	1	0
5331	75	0
5330	52	0
5333	46	0
5332	40	0
5335	241	0
5334	38	0
5337	36	0
5336	106	0
5339	28	0
5338	38	0
23624	20	0
79109	11	0
79101	35	0
79102	9	0
23623	7	0
83481	24	0
91624	2	0
23192	20	0
23621	24	0
54165	18	0
57584	12	0
285141	4	0
3178	260	0
91010	1	0
3171	4	0
3170	16	0
3172	83	0
3175	7	0
3174	14	0
3177	2	1
3176	7	0
87178	2	0
87171	1	0
726	1	0
727	11	0
725	1	0
722	6	0
29796	69	0
721	7	0
83666	1	0
83667	1	0
83660	6	0
728	13	0
729	8	0
1164	9	0
23533	10	0
23530	1	0
1160	7	0
1161	20	0
23534	11	0
1163	33	0
147686	2	0
147687	67	0
23539	2	0
2584	4	0
2583	6	0
25840	1	0
25841	5	0
25842	33	0
25843	64	0
25844	8	0
25847	1	0
196403	21	0
3195	10	0
1380	13	0
1365	7	0
2785	18	0
477	1	0
23314	3	0
3191	133	0
3190	177	0
441519	2	0
441518	7	0
8553	43	0
8550	24	0
8556	4	0
8557	12	0
8554	132	0
8555	4	0
27190	2	0
9380	23	0
8558	1	0
8559	129	0
158931	1	0
479	1	0
3507	39	0
65083	2	0
7468	3	0
28971	2	0
56938	3	0
7462	13	0
7461	4	0
3198	59	0
7466	5	0
7465	26	0
50937	6	0
65095	2	0
1718	1	0
55349	3	0
55619	3	0
55616	4	0
55617	2	0
55346	1	0
55347	1	0
55340	5	0
55613	1	0
55342	7	0
55611	47	0
84916	1	0
84914	45	0
84912	1	0
84911	1	0
131118	3	0
84919	2	0
84918	1	0
10899	1	0
10898	8	0
26578	19	0
5080	37	0
26575	15	0
10892	21	0
10891	47	0
10890	15	0
10897	2	0
3759	17	0
10894	2	0
50649	77	0
4686	157	0
127703	28	0
4687	7	0
167227	25	0
139341	13	0
4935	3	0
4733	13	0
4731	53	0
4736	179	0
4734	61	0
81539	2	0
2316	123	0
2317	27	0
4738	110	0
2315	4	0
2312	7	0
81533	7	0
4938	3	0
4939	1	0
5858	6	0
5859	47	0
3773	3	0
3772	3	0
3777	9	0
3775	6	0
348110	2	0
3779	5	0
3778	12	0
4654	84	0
4656	36	0
4651	12	0
440321	16	0
4653	39	0
4659	22	0
57614	1	0
57616	16	0
57617	16	0
57610	9	0
9892	7	0
55280	1	0
57619	3	0
51115	1	0
63931	80	0
51111	2	0
51110	1	0
51112	2	0
7881	7	0
51119	4	0
51118	3	0
93323	1	0
122961	1	0
57179	3	0
108	27	0
109	29	0
102	14	0
103	12	0
100	18	1
22981	46	0
90799	7	0
105	1	0
113174	4	0
113178	1	0
148413	2	0
23648	15	0
140432	4	0
200523	5	0
80110	3	0
85437	25	0
285590	3	0
343263	1	0
11126	2	0
213	167	1
23649	56	0
83871	5	0
10385	4	0
10383	31	0
10382	53	0
10381	29	0
10380	4	0
83878	124	0
10389	2	0
10001	45	0
7517	8	0
7268	2	0
345	8	0
7265	13	0
7264	2	0
133746	5	0
7266	17	0
7260	6	0
7263	2	0
6204	151	0
6205	184	0
387101	3	0
6207	280	0
6201	284	0
6202	283	0
6203	295	0
6208	182	0
6209	125	0
283899	25	0
6809	24	0
54478	8	0
10008	10	0
6804	68	0
55765	1	0
79753	33	0
6801	40	0
9744	10	0
9745	1	0
9746	1	0
9747	14	0
113791	1	0
10566	8	0
9742	4	0
9743	35	0
10569	164	0
54472	57	0
9748	5	0
51067	5	0
388818	29	0
51061	7	0
388633	15	0
3992	15	0
22986	1	0
8839	2	0
8835	9	0
8834	6	0
8837	52	0
51062	1	0
8831	14	0
56935	6	0
8833	22	0
8832	5	0
51460	21	0
143689	2	0
115024	1	0
284312	33	0
143684	12	0
3017	4	0
9595	1	0
7678	20	0
7675	2	0
1759	68	0
1758	2	0
1757	12	0
1756	32	0
1755	5	0
284427	1	0
100287932	6	0
1285	22	0
1284	27	0
1287	20	0
1286	14	0
11168	11	0
58526	5	0
58525	14	0
1282	30	0
11164	26	0
11165	35	0
58529	11	0
11167	13	0
1289	9	0
11161	63	0
11162	1	0
11163	1	0
8764	77	0
1579	1	1
8766	28	0
689	15	0
79718	17	0
8763	4	0
685	7	0
1572	28	0
687	2	0
79716	1	0
79711	72	0
1576	12	1
10243	15	0
682	30	0
4189	8	0
30014	1	0
50859	4	0
6158	216	0
8050	18	0
30011	69	0
258010	1	0
8504	3	0
55111	7	0
55110	19	0
55112	1	0
55114	30	0
5629	15	0
55119	3	0
5626	2	0
5625	9	0
5624	16	0
5623	2	0
5621	84	0
5620	2	0
8493	33	0
8509	1	0
8491	20	0
8490	5	0
8497	7	0
8496	13	0
8495	9	0
8499	18	0
8498	17	0
1143	5	0
338322	1	0
114049	2	0
50856	1	0
28986	12	0
28987	2	0
5997	53	0
23276	3	0
5991	15	0
23270	15	0
5993	5	0
5992	6	0
84867	7	0
5999	11	0
5998	23	0
28988	18	0
28989	3	0
51278	1	0
253430	25	0
57396	11	0
51271	1	0
51272	10	0
51274	7	0
440603	3	0
51277	1	0
64388	2	0
10247	5	0
5730	21	0
84795	1	0
1244	5	1
3494	3	0
128866	22	0
128869	4	0
6780	51	0
6783	21	0
6782	4	0
6785	14	0
200958	3	0
6786	8	0
6789	38	0
6788	40	0
10267	11	0
10245	7	0
56137	1	0
56138	1	0
56139	1	0
55588	86	0
55589	2	0
55803	3	0
55802	22	0
55800	2	0
286204	1	0
240	20	1
117245	3	0
242	2	0
55809	3	0
117248	1	0
249	4	0
248	6	0
245812	2	0
55585	6	0
51604	7	0
64601	10	0
64600	1	0
27178	7	0
257397	19	0
291	38	0
2888	15	0
57409	7	0
9248	6	0
343472	1	0
9538	2	0
9241	6	0
9240	123	0
9535	1	0
57402	2	0
9533	138	0
9532	28	0
9531	17	0
9530	10	0
219844	2	0
219333	14	0
3698	5	0
3699	1	0
1366	5	0
3690	68	0
3691	31	0
3692	112	0
3693	47	0
3694	10	0
3695	25	0
3696	4	0
3697	2	0
23012	8	0
55752	6	0
26039	35	0
26034	4	0
26036	16	0
26037	5	0
26031	4	0
26033	2	0
202559	32	0
391104	3	0
22800	25	0
22803	27	0
22807	15	0
22806	84	0
22809	9	0
22808	12	0
147841	8	0
94160	1	0
10714	18	0
10716	4	0
10717	7	0
10712	1	0
10713	147	0
2697	26	0
2696	2	0
2695	5	0
90678	32	0
2693	2	0
2692	3	0
2691	1	0
2690	40	0
54985	2	0
54984	100	0
54987	2	0
54981	5	0
54980	1	0
285782	7	0
54989	1	0
23379	3	0
170959	4	0
256281	9	0
440023	26	0
440026	1	0
118812	15	0
27000	1	0
28984	1	0
83464	4	0
83463	6	0
83460	1	0
83461	7	0
280664	1	0
54187	3	0
26155	8	0
89970	2	0
28985	5	0
286297	5	0
10179	12	0
653489	1	0
1361	5	0
29777	9	0
29802	2	0
29775	3	0
83606	6	0
83607	1	0
83605	3	0
23518	2	0
123688	2	0
1140	2	0
1141	5	0
1146	7	0
1147	152	0
23048	26	0
23049	15	0
23511	5	0
23512	14	0
23513	17	0
23042	6	0
23043	99	0
23040	5	0
23517	181	0
80201	16	0
326343	3	0
121274	1	0
81628	50	0
1745	1	0
29119	1	0
29113	3	0
29110	78	0
29116	8	0
29117	65	0
7195	1	0
29115	14	0
91694	30	0
2648	60	0
55075	9	0
6403	13	0
100287428	1	0
53632	3	0
26088	31	0
8538	1	0
8539	3	0
8028	9	0
8029	10	0
8530	3	0
8531	18	0
8021	28	0
8534	1	0
8535	50	0
8536	23	0
8537	5	0
7441	6	0
7443	12	0
7442	12	0
728492	1	0
7444	7	0
92259	77	0
7449	1	0
7448	38	0
6405	6	0
92521	1	0
100293737	2	0
151393	3	0
27033	13	0
81624	4	0
18	18	1
27031	3	0
55328	1	0
55329	4	0
65078	7	0
93649	9	0
55322	2	0
55323	3	0
55320	2	0
55321	1	0
55326	5	0
55327	12	0
259282	1	0
4282	31	0
4283	7	0
4281	31	0
4286	27	0
4287	31	0
4284	12	0
4285	2	0
4288	17	0
4289	9	0
5190	4	0
1305	8	0
375260	3	0
1368	2	0
381	7	0
382	119	0
383	9	0
384	5	0
387	116	0
388	26	0
389	13	0
4758	20	0
4759	9	1
53637	4	0
126868	8	0
56906	12	0
4750	18	0
4751	26	0
4752	3	0
4753	4	0
4756	4	0
5872	4	0
5873	28	0
55636	13	0
5871	12	0
5876	18	0
5877	15	0
5874	10	0
5875	2	0
84726	4	0
5878	16	0
414927	1	0
55638	6	0
57829	1	0
57189	1	0
56851	1	0
56850	13	0
56853	1	0
56852	13	0
56673	3	0
56672	2	0
3751	13	1
3750	2	0
3753	5	0
3752	3	1
161835	2	0
3754	4	0
3757	14	1
116328	4	0
4633	7	0
4632	3	0
2192	23	0
2193	7	0
4637	98	0
4636	1	0
2196	1	0
2197	87	0
2199	25	0
4638	53	0
23091	39	0
221458	2	0
10425	43	0
57673	7	0
57670	10	0
57674	8	0
57678	10	0
57679	1	0
51133	4	0
51132	22	0
51130	3	0
51136	2	0
51135	10	0
93343	2	0
51138	30	0
220213	5	0
63915	20	0
63916	2	0
63917	1	0
116238	1	0
2044	6	0
124739	1	0
2641	8	0
164	35	0
165	3	0
166	145	0
160	41	0
161	23	0
162	33	0
163	50	0
85451	3	0
85450	1	0
340706	3	0
84261	2	0
80174	9	0
85457	2	0
80176	4	0
85459	1	0
85458	3	0
4814	3	0
6194	261	0
6195	86	0
6196	35	0
140459	8	0
205717	2	0
6191	258	0
6192	81	0
6193	190	0
200916	2	0
6198	56	0
6199	21	0
9289	7	0
2734	17	0
2735	28	0
2736	10	0
2737	17	0
2730	7	0
2731	15	0
2733	5	0
134147	8	0
2739	6	0
57096	22	0
57097	9	0
9184	19	0
9185	21	0
10369	10	0
9183	18	0
9180	6	0
9181	22	0
10365	4	0
30820	3	0
10367	2	0
94025	2	0
10361	4	0
10360	3	0
10363	33	0
10362	70	0
23506	4	0
7203	47	0
7201	5	0
7200	6	0
9412	95	0
7205	125	0
221895	1	0
6222	226	0
6223	149	0
5888	56	0
6227	84	0
6224	186	0
57504	12	0
6228	200	0
6229	173	0
57057	1	0
90113	1	0
57507	1	0
10509	1	0
9761	3	0
9766	2	0
9767	12	0
9764	3	0
9765	5	0
9768	3	0
10505	2	0
10507	5	0
2639	30	0
64744	5	0
8859	8	0
808	102	0
8853	25	0
8852	7	0
8851	32	0
800	11	0
8857	1	0
8856	18	1
805	143	0
8854	38	0
123722	41	0
10140	36	0
80823	1	0
80824	8	0
26823	23	0
80829	40	0
26827	2	0
10718	1	0
26824	25	0
149473	5	0
5275	8	0
5276	5	0
5277	7	0
5270	9	0
1770	1	0
5272	32	0
92999	2	0
10410	1	0
1778	64	0
79633	1	0
84498	2	0
138311	2	0
54552	4	0
55668	20	0
54882	30	0
51495	14	0
202051	7	0
56953	29	0
54883	2	0
51324	37	0
9895	5	0
1551	6	1
11108	5	0
5800	29	0
3038	2	0
3039	11	0
1557	29	1
11102	24	0
3035	76	0
11100	84	0
11101	2	0
3030	46	0
3032	48	0
5806	7	0
8703	17	0
79738	12	0
5805	19	0
8705	2	0
8704	14	0
79733	5	0
91442	4	0
8708	2	0
79736	2	0
79735	14	0
79734	12	0
55846	2	0
203	9	0
5605	37	0
5604	81	0
83852	15	0
5606	25	0
5601	128	0
5600	74	0
5603	145	0
5602	79	0
64582	2	0
205	7	1
5609	43	0
5608	30	0
116379	1	0
55841	5	0
55139	6	0
55138	32	0
55512	12	0
55133	2	0
55132	2	0
55131	101	0
55130	1	0
339302	6	0
9636	13	0
115265	4	0
10667	25	0
284194	3	0
9325	22	0
58478	1	0
151188	2	0
23253	3	0
132671	2	0
54951	5	0
23256	13	0
23255	3	0
23254	3	0
23705	8	0
136319	14	0
23258	1	0
284996	61	0
6426	204	0
6427	173	0
284992	2	0
27018	27	0
6422	4	0
6423	5	0
256933	2	0
58986	3	0
6428	22	0
6429	141	0
253143	1	0
27012	2	0
83641	1	0
131890	3	0
151987	6	0
55793	3	0
55791	131	0
55790	9	0
55796	1	0
55795	5	0
55799	1	0
55798	2	0
6769	4	0
6768	5	0
6767	37	0
6764	4	0
6760	17	0
9975	15	0
9973	5	0
9972	39	0
9971	18	0
9970	13	0
9978	82	0
57799	2	0
57798	1	0
58985	2	0
57794	5	0
55869	12	0
653048	1	0
229	32	0
55861	2	0
226	48	0
55863	1	0
224	42	0
223	48	0
222	43	0
221	52	0
220	43	0
158358	3	0
10313	24	0
372	12	0
54331	29	0
51517	21	0
84677	1	0
84674	4	0
221955	1	0
729408	1	0
23574	2	0
140545	25	0
26058	31	0
26059	14	0
5095	4	0
64951	78	0
344892	1	0
26051	12	0
26056	13	0
81704	27	0
26054	4	0
81706	2	0
54776	11	0
163081	3	0
163087	1	0
125476	13	0
55188	2	0
10316	4	0
5049	22	0
22828	30	0
5047	13	0
5046	6	0
5045	35	0
22824	14	0
22823	9	0
5042	106	0
22821	4	0
22820	31	0
162681	1	0
94101	2	0
116173	49	0
94103	3	0
94104	130	0
94107	2	0
81494	1	0
10772	85	0
10773	8	0
9517	4	0
9516	12	0
10776	2	0
9510	5	0
9513	200	0
9512	3	0
10778	1	0
9519	16	0
9518	4	0
404093	2	0
54210	3	0
285761	1	0
83444	20	0
83445	1	0
83446	3	0
83440	3	0
83442	1	0
83443	44	0
83448	2	0
152185	2	0
23176	15	0
10058	2	0
152189	1	0
23177	5	0
3207	4	0
84536	3	0
23174	1	0
3206	17	0
84539	1	0
1621	9	0
1620	2	0
343035	2	0
91050	1	0
1995	8	0
203228	4	0
91056	5	0
1994	130	0
10196	2	0
10197	68	0
10194	1	0
10195	1	0
5184	3	0
10190	20	0
1528	10	0
3200	5	0
129401	1	0
10198	4	0
10199	3	0
115992	12	0
163227	1	0
129049	3	0
1259	1	0
26276	4	0
1128	3	1
1129	14	1
1628	4	0
1120	4	0
1121	14	0
1122	5	0
1123	13	0
1124	11	0
83900	2	0
25884	7	0
25885	143	0
313	1	0
346288	4	0
25888	16	0
171425	10	0
159989	30	0
84279	2	0
10675	1	0
89953	19	0
8516	4	0
8517	346	0
8514	9	0
100129791	2	0
8513	9	0
26071	3	0
8048	7	0
140461	3	0
8518	33	0
8519	7	0
283629	3	0
2526	3	0
131669	1	0
169841	3	0
28638	1	0
55006	2	0
26610	3	0
10052	2	0
23064	6	0
23065	6	0
23066	3	0
23067	7	0
23060	2	0
23061	3	0
23062	25	0
126129	16	0
80142	11	0
11036	8	0
65059	3	0
127833	5	0
65057	9	0
65056	6	0
65055	1	0
85465	2	0
131408	1	0
29968	6	0
2865	2	0
221184	17	0
90459	1	0
23392	7	0
23390	9	0
23396	13	0
23397	10	0
23394	2	0
692312	2	0
160851	19	0
23398	157	0
151516	1	0
158297	16	0
551	7	0
29966	37	0
4776	17	0
81570	11	0
4775	7	0
81576	8	0
4773	37	0
26289	14	0
4771	37	0
26287	8	0
26286	1	0
81579	1	0
4778	30	0
4779	14	0
93107	2	0
93100	5	0
201161	1	0
201163	2	0
55652	2	0
5819	15	0
55651	6	0
51339	4	0
55657	1	0
55655	18	0
5810	19	0
51334	1	0
55658	15	0
5813	12	0
170482	2	0
51330	7	0
5817	17	0
56652	4	0
56650	13	0
56655	21	0
56654	21	0
116349	5	0
56658	50	0
56301	2	0
56302	6	0
4619	10	0
4618	11	0
90861	7	0
130752	6	0
90864	2	0
90865	12	0
4610	3	0
4613	13	0
4615	36	0
4617	14	0
4616	15	0
57658	22	0
57659	1	0
128434	1	0
57650	3	0
128439	4	0
57655	1	0
57657	2	0
4880	4	0
159163	18	0
58494	6	0
51150	12	0
140612	4	0
51155	2	0
2707	12	0
51157	6	0
27229	33	0
124245	4	0
5458	1	0
4883	5	0
142	134	0
143	1	0
153443	10	0
141	2	0
55435	10	0
51741	29	0
148	9	1
4885	3	0
4886	3	0
4887	5	0
117166	1	0
85479	7	0
10567	64	0
85476	5	0
80155	9	0
80154	1	0
80153	19	0
80152	19	0
80150	6	0
5450	18	0
5451	82	0
10443	6	0
1857	49	0
2712	3	0
2713	3	0
2710	4	0
5453	3	0
199745	4	0
199746	1	0
5454	14	0
2719	4	0
90288	1	0
3347	2	0
7957	2	0
7220	23	0
7223	13	0
7222	25	0
9168	4	0
7224	16	0
7227	2	0
7226	3	0
10691	15	0
10342	46	0
9166	3	0
9167	17	0
10695	1	0
10346	7	0
9162	16	0
10344	2	0
9173	7	0
9172	4	0
6248	1	0
6249	13	0
6240	18	1
6241	16	0
6242	9	0
10527	18	0
10526	51	0
10525	13	0
10524	137	0
10523	33	0
10522	13	0
10521	169	0
10520	1	0
90134	1	1
10516	9	0
136	5	1
10529	20	0
10528	5	0
9709	14	0
9700	6	0
9701	7	0
9702	14	0
9703	2	0
9704	1	0
9705	1	0
9706	12	0
8871	12	0
8870	11	0
54680	3	0
8872	1	0
8875	1	0
8874	33	0
8877	10	0
8879	1	0
8878	80	0
829	31	0
83732	1	0
84708	143	0
84709	1	0
825	11	0
84707	30	0
827	2	0
826	16	0
821	75	0
820	5	0
84700	3	0
84701	18	0
728242	1	0
134	10	1
139422	1	0
79659	2	0
5252	14	0
10758	21	0
5250	194	0
5251	1	0
1717	102	0
5257	4	0
5255	5	0
1719	12	1
353145	19	0
353141	16	0
3567	12	0
440184	4	0
84953	1	0
162966	1	0
162967	2	0
10207	42	0
10856	213	0
10855	6	0
388077	1	0
10750	14	0
11122	4	0
285596	1	0
11124	54	0
112483	12	0
54020	1	0
11127	17	0
11128	8	0
11129	8	0
922	1	0
151742	1	0
79751	7	0
79750	1	0
3018	19	0
53947	6	0
79755	1	0
79754	7	0
3012	5	0
3010	1	0
84954	2	0
729991	1	0
3014	144	0
3015	25	0
8729	10	0
8728	13	0
284358	1	0
252983	3	0
8721	21	0
8720	12	0
8723	14	0
8722	1	0
8725	13	0
8724	17	0
284352	3	0
8726	38	0
114880	1	0
4188	266	0
114882	2	0
114883	13	0
114884	16	0
114885	1	0
50852	12	0
4185	1	0
4184	20	0
50855	35	0
50854	1	0
5663	104	0
5662	7	0
5660	23	0
357	6	0
5664	55	0
5669	2	0
147700	39	0
205860	1	0
27087	5	0
27085	1	0
339366	3	0
10203	7	0
114088	19	0
3196	9	0
23239	18	0
65108	12	0
23231	3	0
23230	5	0
23233	2	0
23235	11	0
23234	12	0
23237	1	0
23236	75	0
6402	12	0
10	1	0
6400	8	0
6401	16	0
6406	6	0
6407	7	0
6404	13	0
16	4	0
19	37	0
27032	2	1
8187	3	0
27030	7	0
27037	14	0
27036	3	0
27035	1	0
27034	54	0
7764	26	0
7766	3	0
7767	2	0
7763	12	0
23275	1	0
253461	13	0
7769	2	0
3904	2	0
3906	9	0
3902	2	0
3903	3	0
3908	4	0
3909	18	0
90987	1	0
6745	44	0
6744	6	0
6747	11	0
6746	1	0
6741	34	0
6742	8	0
50700	8	0
6749	204	0
6748	63	0
389434	1	0
221044	1	0
9958	47	0
94081	9	0
3192	322	0
9950	6	0
55847	4	0
117286	16	0
55845	10	0
55844	19	0
55843	5	0
204	18	1
207	222	0
55840	20	0
208	88	0
10815	9	0
22995	1	0
55848	3	0
117579	2	0
22994	1	0
142937	1	0
166785	1	0
8888	19	0
10335	3	0
837	54	0
22990	2	0
23271	3	0
25763	3	0
100101267	2	0
25764	13	0
25766	4	0
81491	1	0
81490	4	0
81493	2	0
8886	108	0
839	41	0
144501	3	0
55312	7	0
85397	1	0
85395	1	0
3658	8	0
3659	31	0
653121	53	0
3654	71	0
3655	28	0
3656	19	0
22998	2	0
3651	20	0
3652	1	0
2525	2	0
64976	87	0
64975	81	0
26073	14	0
2521	66	0
2520	8	0
2523	6	0
2529	1	0
64979	79	0
64978	7	0
57223	3	0
57226	1	0
57228	1	0
26207	3	0
5067	2	0
5066	16	0
5063	19	0
5062	103	0
5069	15	0
5068	6	0
8382	2	0
116154	5	0
94122	6	0
94121	15	0
94120	3	0
333932	12	0
11177	22	0
339965	10	0
339967	1	0
928	33	0
9572	10	0
9570	16	0
9577	28	0
9576	1	0
9575	9	0
920	110	0
921	24	0
10752	3	0
9578	11	0
924	7	0
10755	44	0
53942	1	0
5393	20	0
9388	9	0
5396	5	0
5395	11	0
5394	50	0
387753	1	0
4191	15	0
387755	4	0
64207	2	0
79719	6	0
128178	13	0
84705	11	0
84516	3	0
84515	5	0
688	29	0
5639	2	0
9397	8	0
785	9	0
786	1	0
780	22	0
9392	12	0
9391	51	0
783	5	1
83394	1	0
9399	4	0
9398	4	0
415116	3	0
415117	3	0
6579	4	1
51545	38	0
123887	3	0
58515	1	0
25949	158	0
7159	65	0
7158	60	0
26984	12	0
7156	19	0
26986	363	0
7153	102	1
405	39	0
7150	194	1
403	14	0
1374	19	0
784	4	0
79568	2	0
284656	4	0
401	13	0
30000	17	0
30001	6	0
55501	8	0
57403	7	0
8065	108	0
30008	48	0
30009	2	0
7486	30	0
7481	3	0
7482	1	0
257629	2	0
54439	2	0
20	4	0
79717	7	0
2899	5	0
2898	22	1
2895	12	0
2894	3	0
2897	8	0
145957	3	0
2891	19	1
2890	38	1
2893	24	0
2892	12	0
1106	9	0
55300	3	0
1104	53	0
1105	8	0
1102	5	0
23291	59	0
1452	68	0
1727	6	0
23008	4	0
1459	174	0
1108	58	0
1109	3	0
373509	20	0
23476	26	0
788	2	0
23475	8	0
653499	2	0
1894	13	0
3837	152	0
26519	3	0
26517	11	0
26515	3	0
1896	18	0
26511	25	0
151531	5	0
387119	1	0
57404	1	0
23471	7	0
3732	34	0
6906	1	0
3730	1	0
170712	15	0
4923	2	0
4690	230	0
2134	1	0
81559	6	0
4920	14	0
4798	14	0
4799	9	0
284297	8	0
4794	59	0
4695	53	0
81552	15	0
81554	1	0
4791	181	0
4792	129	0
81557	3	0
5836	7	0
5837	14	0
5834	11	0
5832	29	0
4697	94	0
11258	6	0
11259	2	0
11257	2	0
4696	52	0
11252	26	0
11253	4	0
11250	4	0
55679	12	0
51319	8	0
51318	77	0
79923	2	0
55670	4	0
55671	4	0
51311	2	0
51310	1	0
51317	32	0
51316	3	0
55677	4	0
64780	15	0
64781	4	0
116369	1	0
64783	136	0
64784	3	0
64785	5	0
64786	9	0
153684	3	0
79980	14	0
79982	1	0
79984	3	0
8128	2	0
79986	1	0
79987	5	0
6903	3	0
100132565	5	0
79925	2	0
51177	11	0
51176	30	0
51172	5	0
51171	22	0
51170	3	0
340075	1	0
6902	13	0
5733	22	1
27202	3	0
150483	21	0
144402	1	0
6901	5	0
51701	27	0
55308	2	0
117143	13	0
117144	36	0
117145	1	0
2729	2	0
166647	1	0
6491	1	0
2778	38	0
10320	87	0
4899	17	0
4898	8	0
10325	2	0
10324	3	0
10327	13	0
5161	5	0
2770	59	0
10328	2	0
4891	4	0
54014	2	0
4897	9	0
2775	34	0
2776	53	0
51703	10	0
9498	4	0
9499	8	0
9148	2	0
9149	16	0
7979	16	0
7978	10	0
7975	11	0
9491	28	0
9140	55	0
9141	17	0
9146	139	0
9495	18	0
9496	1	0
9145	2	0
6262	27	0
6263	3	0
6261	35	0
401541	20	0
441212	7	0
54469	5	0
4900	10	0
90355	5	0
9726	6	0
9727	9	0
440258	4	0
9725	2	0
9722	11	0
9723	1	0
170463	6	0
9721	12	0
51079	57	0
1588	30	1
9728	4	0
9729	24	0
24137	9	0
55757	4	0
55024	4	0
7528	52	0
24139	5	0
24138	11	0
3467	1	0
3466	1	0
22982	1	0
84727	1	0
843	38	0
22985	144	0
84722	2	0
8898	4	0
8897	3	0
8896	135	0
8895	1	0
8894	23	0
8893	11	0
8892	11	0
8891	11	0
51073	83	0
7157	450	0
55023	6	0
203054	1	0
26985	24	0
55022	14	0
7155	58	1
55937	3	0
80864	1	0
57862	13	0
159686	1	0
55027	3	0
146894	2	0
55246	3	0
122651	1	0
399687	17	0
51293	1	0
1739	84	0
5239	2	0
5230	27	0
1730	4	0
5232	9	0
55930	2	0
1734	3	0
